customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Refined_Segment,loyalty_tier,support_ticket_count,city_tier,age_group,acquisition_channel
CUST01458,113,1,1462.88,2,1,2,06_At-Risk (Dormant),Silver,0,Tier 1,25-34,Instagram
CUST01459,45,7,5578.12,3,5,5,02_Loyal & Engaged,Silver,0,Tier 2,35-44,Referral
CUST01460,189,4,2187.99,2,3,3,04_Needs Nurturing,None,1,Tier 1,35-44,Referral
CUST01461,56,4,3000.34,3,3,3,02_Loyal & Engaged,Silver,0,Tier 3,35-44,Google Search
CUST01462,31,3,1037.9,4,2,1,03_Promising,None,0,Tier 2,35-44,Instagram
CUST01463,417,2,987.71,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,45+,Marketplace
CUST01464,35,4,4338.4,4,3,4,02_Loyal & Engaged,Gold,0,Tier 3,35-44,Organic
CUST01465,45,3,963.97,3,2,1,04_Needs Nurturing,None,0,Tier 1,18-24,Marketplace
CUST01466,117,4,2864.6,2,3,3,04_Needs Nurturing,Silver,2,Tier 2,18-24,Google Search
CUST01467,150,2,649.13,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,18-24,Google Search
CUST01468,227,1,1034.31,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,35-44,Google Search
CUST01469,19,4,2948.27,4,3,3,02_Loyal & Engaged,Silver,0,Tier 3,18-24,Influencer
CUST01470,302,4,2987.34,1,3,3,08_Unclassified,None,2,Tier 1,18-24,Google Search
CUST01471,138,6,3471.86,2,4,4,04_Needs Nurturing,Silver,3,Tier 1,25-34,Google Search
CUST01472,23,9,5477.46,4,5,5,01_Champions,Silver,2,Tier 1,45+,Organic
CUST01473,23,7,4402.66,4,5,4,01_Champions,Silver,0,Tier 2,35-44,Referral
CUST01474,122,2,959.29,2,1,1,05_At-Risk (High Concern),None,2,Tier 1,35-44,Instagram
CUST01475,175,1,650.36,2,1,1,05_At-Risk (High Concern),None,1,Tier 2,35-44,Referral
CUST01476,188,3,1923.93,2,2,2,05_At-Risk (High Concern),Platinum,2,Tier 1,25-34,Marketplace
CUST01477,26,7,4199.58,4,5,4,01_Champions,Silver,2,Tier 3,45+,Influencer
CUST01478,101,5,5291.51,3,4,5,02_Loyal & Engaged,Silver,1,Tier 1,35-44,Instagram
CUST01479,29,6,4142.6,4,4,4,03_Promising,None,0,Tier 1,35-44,Instagram
CUST01480,408,1,682.11,1,1,1,06_At-Risk (Dormant),None,0,Tier 3,25-34,Referral
CUST01481,183,4,3016.96,2,3,3,04_Needs Nurturing,Silver,1,Tier 3,25-34,Organic
CUST01482,219,5,5965.95,1,4,5,08_Unclassified,None,1,Tier 1,45+,Influencer
CUST01483,47,9,4372.67,3,5,4,02_Loyal & Engaged,Silver,2,Tier 2,18-24,Organic
CUST01484,172,3,1606.77,2,2,2,06_At-Risk (Dormant),None,0,Tier 2,25-34,Instagram
CUST01485,130,3,2973.96,2,2,3,05_At-Risk (High Concern),None,1,Tier 1,18-24,Google Search
CUST01486,109,1,770.52,3,1,1,08_Unclassified,None,0,Tier 1,45+,Marketplace
CUST01487,293,5,2548.9700000000003,1,4,3,08_Unclassified,None,2,Tier 2,25-34,Instagram
CUST01488,94,6,2851.24,3,4,3,02_Loyal & Engaged,Gold,2,Tier 2,45+,Influencer
CUST01489,25,6,6069.19,4,4,5,01_Champions,Silver,1,Tier 3,35-44,Influencer
CUST01490,183,7,5285.2,2,5,5,04_Needs Nurturing,Silver,2,Tier 1,25-34,Marketplace
CUST01491,53,5,5704.9,3,4,5,02_Loyal & Engaged,Silver,2,Tier 2,25-34,Marketplace
CUST01492,9,5,5850.42,5,4,5,01_Champions,Silver,3,Tier 1,25-34,Organic
CUST01493,43,3,2016.38,3,2,2,04_Needs Nurturing,None,0,Tier 1,25-34,Instagram
CUST01494,326,4,1888.54,1,3,2,05_At-Risk (High Concern),None,1,Tier 2,18-24,Organic
CUST01495,38,7,4320.469999999999,4,5,4,01_Champions,Silver,1,Tier 1,18-24,Marketplace
CUST01496,16,2,1574.18,5,1,2,03_Promising,None,0,Tier 2,35-44,Referral
CUST01497,20,6,3879.41,4,4,4,02_Loyal & Engaged,None,1,Tier 1,35-44,Instagram
CUST01498,31,8,5154.349999999999,4,5,5,02_Loyal & Engaged,None,1,Tier 3,35-44,Referral
CUST01499,194,5,4317.6,2,4,4,04_Needs Nurturing,Silver,0,Tier 1,18-24,Referral
CUST01500,23,6,4081.71,4,4,4,01_Champions,Silver,0,Tier 2,25-34,Instagram
CUST01501,127,2,646.4300000000001,2,1,1,05_At-Risk (High Concern),None,2,Tier 3,18-24,Instagram
CUST01502,58,3,1698.54,3,2,2,04_Needs Nurturing,None,1,Tier 2,25-34,Instagram
CUST01503,151,4,2509.01,2,3,3,04_Needs Nurturing,None,1,Tier 2,18-24,Instagram
CUST01504,213,3,1436.96,1,2,2,05_At-Risk (High Concern),None,2,Tier 2,18-24,Referral
CUST01505,58,2,1100.77,3,1,1,08_Unclassified,None,0,Tier 2,18-24,Google Search
CUST01506,201,4,2676.48,1,3,3,08_Unclassified,Silver,2,Tier 1,25-34,Instagram
CUST01507,186,5,4142.6,2,4,4,04_Needs Nurturing,Silver,2,Tier 3,35-44,Instagram
CUST01508,26,2,1347.03,4,1,2,03_Promising,Platinum,0,Tier 1,25-34,Instagram
CUST01509,40,5,2921.37,4,4,3,02_Loyal & Engaged,None,2,Tier 3,25-34,Instagram
CUST01510,193,2,1667.1,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,18-24,Referral
CUST01511,53,5,4446.95,3,4,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Google Search
CUST01512,7,9,7963.07,5,5,5,01_Champions,None,2,Tier 2,35-44,Marketplace
CUST01513,192,1,1062.28,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,45+,Organic
CUST01514,5,4,1891.2,5,3,2,03_Promising,None,0,Tier 2,25-34,Instagram
CUST01515,38,7,5880.29,4,5,5,03_Promising,None,0,Tier 2,25-34,Organic
CUST01516,233,1,421.68,1,1,1,05_At-Risk (High Concern),None,1,Tier 2,25-34,Instagram
CUST01517,148,4,1921.46,2,3,2,04_Needs Nurturing,Platinum,2,Tier 1,18-24,Marketplace
CUST01518,546,1,569.86,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST01519,39,6,5143.28,4,4,5,03_Promising,None,0,Tier 2,18-24,Instagram
CUST01520,17,2,921.8499999999999,5,1,1,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST01521,14,3,1626.35,5,2,2,03_Promising,None,0,Tier 3,45+,Organic
CUST01522,129,1,882.29,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Google Search
CUST01523,35,6,4534.55,4,4,4,02_Loyal & Engaged,None,1,Tier 2,25-34,Instagram
CUST01524,34,2,2947.84,4,1,3,03_Promising,None,1,Tier 3,35-44,Marketplace
CUST01525,11,5,2503.9199999999996,5,4,3,03_Promising,None,0,Tier 2,25-34,Organic
CUST01526,20,5,4209.43,4,4,4,01_Champions,Silver,2,Tier 1,25-34,Marketplace
CUST01527,387,3,2802.84,1,2,3,06_At-Risk (Dormant),None,0,Tier 2,18-24,Influencer
CUST01528,166,1,424.84,2,1,1,05_At-Risk (High Concern),Gold,1,Tier 2,35-44,Marketplace
CUST01529,255,1,1455.91,1,1,2,06_At-Risk (Dormant),None,0,Tier 3,35-44,Instagram
CUST01530,243,5,4146.860000000001,1,4,4,08_Unclassified,Silver,2,Tier 2,35-44,Marketplace
CUST01531,283,2,1077.94,1,1,1,05_At-Risk (High Concern),None,2,Tier 2,25-34,Marketplace
CUST01532,220,6,2788.44,1,4,3,08_Unclassified,Platinum,1,Tier 2,35-44,Marketplace
CUST01533,228,1,697.43,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,35-44,Instagram
CUST01534,10,4,2557.49,5,3,3,03_Promising,None,0,Tier 3,25-34,Referral
CUST01535,59,9,3967.66,3,5,4,02_Loyal & Engaged,Silver,2,Tier 1,35-44,Instagram
CUST01536,27,2,1335.29,4,1,2,03_Promising,None,1,Tier 1,25-34,Marketplace
CUST01537,184,1,355.81,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Instagram
CUST01538,12,2,811.26,5,1,1,08_Unclassified,None,0,Tier 3,18-24,Marketplace
CUST01539,219,1,643.65,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 3,25-34,Marketplace
CUST01540,256,3,2546.85,1,2,3,05_At-Risk (High Concern),Silver,1,Tier 1,25-34,Google Search
CUST01541,1,2,962.55,5,1,1,08_Unclassified,None,0,Tier 1,18-24,Influencer
CUST01542,17,4,2775.17,5,3,3,03_Promising,None,0,Tier 2,45+,Google Search
CUST01543,192,1,1270.64,2,1,2,06_At-Risk (Dormant),Silver,0,Tier 3,18-24,Referral
CUST01544,33,11,6887.0,4,5,5,02_Loyal & Engaged,None,4,Tier 2,25-34,Marketplace
CUST01545,167,2,1091.81,2,1,1,06_At-Risk (Dormant),Gold,0,Tier 1,18-24,Marketplace
CUST01546,10,6,2958.95,5,4,3,02_Loyal & Engaged,None,2,Tier 2,35-44,Influencer
CUST01547,160,9,7802.05,2,5,5,04_Needs Nurturing,Silver,3,Tier 2,35-44,Google Search
CUST01548,40,7,3574.6,4,5,4,02_Loyal & Engaged,None,1,Tier 1,35-44,Google Search
CUST01549,228,3,3126.75,1,2,4,05_At-Risk (High Concern),None,1,Tier 2,25-34,Instagram
CUST01550,170,4,1841.6,2,3,2,04_Needs Nurturing,None,0,Tier 2,45+,Influencer
CUST01551,45,2,1853.7799999999997,3,1,2,08_Unclassified,None,0,Tier 3,25-34,Google Search
CUST01552,169,5,2594.91,2,4,3,04_Needs Nurturing,Silver,0,Tier 2,18-24,Marketplace
CUST01553,214,1,381.8,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,25-34,Instagram
CUST01554,13,5,4601.29,5,4,4,02_Loyal & Engaged,None,1,Tier 3,25-34,Marketplace
CUST01555,16,4,2401.76,5,3,3,02_Loyal & Engaged,None,1,Tier 2,25-34,Organic
CUST01556,38,5,3783.21,4,4,4,03_Promising,None,0,Tier 2,35-44,Referral
CUST01557,49,4,1918.1799999999998,3,3,2,04_Needs Nurturing,None,0,Tier 3,25-34,Referral
CUST01558,271,3,2406.87,1,2,3,05_At-Risk (High Concern),None,1,Tier 2,18-24,Marketplace
CUST01559,154,8,5817.8,2,5,5,04_Needs Nurturing,None,3,Tier 1,35-44,Google Search
CUST01560,22,5,3607.51,4,4,4,02_Loyal & Engaged,None,1,Tier 1,18-24,Instagram
CUST01561,214,1,567.89,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Instagram
CUST01562,50,4,2620.94,3,3,3,02_Loyal & Engaged,Silver,1,Tier 1,35-44,Organic
CUST01563,81,2,1279.74,3,1,2,08_Unclassified,None,1,Tier 2,45+,Referral
CUST01564,297,2,1155.5900000000001,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,45+,Instagram
CUST01565,26,4,3451.03,4,3,4,02_Loyal & Engaged,Silver,0,Tier 2,18-24,Instagram
CUST01566,46,2,2075.66,3,1,2,08_Unclassified,Silver,0,Tier 2,18-24,Influencer
CUST01567,406,2,1423.0500000000002,1,1,2,06_At-Risk (Dormant),Silver,0,Tier 3,25-34,Google Search
CUST01568,239,2,1002.8800000000001,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Instagram
CUST01569,17,6,4032.73,5,4,4,03_Promising,Platinum,0,Tier 2,35-44,Marketplace
CUST01570,205,2,551.3299999999999,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,35-44,Google Search
CUST01571,314,5,4663.12,1,4,4,08_Unclassified,None,2,Tier 3,35-44,Google Search
CUST01572,288,1,1048.29,1,1,1,05_At-Risk (High Concern),Platinum,1,Tier 1,35-44,Google Search
CUST01573,14,8,6524.17,5,5,5,01_Champions,None,2,Tier 1,25-34,Google Search
CUST01574,222,3,2673.15,1,2,3,06_At-Risk (Dormant),None,0,Tier 2,25-34,Referral
CUST01575,226,3,4439.9800000000005,1,2,4,05_At-Risk (High Concern),None,2,Tier 3,25-34,Instagram
CUST01576,143,2,2235.15,2,1,3,05_At-Risk (High Concern),Silver,1,Tier 2,18-24,Marketplace
CUST01577,168,1,343.71,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 3,35-44,Marketplace
CUST01578,10,2,2673.95,5,1,3,03_Promising,None,0,Tier 3,18-24,Google Search
CUST01579,106,8,6050.82,3,5,5,02_Loyal & Engaged,Silver,1,Tier 1,18-24,Marketplace
CUST01580,57,3,1994.2,3,2,2,04_Needs Nurturing,None,0,Tier 2,25-34,Instagram
CUST01581,6,14,10443.380000000001,5,5,5,01_Champions,None,5,Tier 3,25-34,Influencer
CUST01582,3,8,4731.45,5,5,4,02_Loyal & Engaged,None,2,Tier 1,18-24,Organic
CUST01583,322,3,1979.92,1,2,2,06_At-Risk (Dormant),Silver,0,Tier 1,18-24,Organic
CUST01584,33,6,10939.56,4,4,5,03_Promising,None,0,Tier 1,18-24,Instagram
CUST01585,84,1,327.29,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Referral
CUST01586,38,2,2246.2200000000003,4,1,3,03_Promising,None,1,Tier 2,25-34,Instagram
CUST01587,190,5,3345.9300000000003,2,4,4,04_Needs Nurturing,None,2,Tier 3,45+,Marketplace
CUST01588,206,4,3378.07,1,3,4,08_Unclassified,Silver,1,Tier 1,25-34,Instagram
CUST01589,208,2,883.23,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,45+,Referral
CUST01590,190,2,1250.94,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,35-44,Referral
CUST01591,197,3,2829.57,2,2,3,05_At-Risk (High Concern),None,2,Tier 3,25-34,Referral
CUST01592,19,2,909.89,4,1,1,08_Unclassified,Silver,0,Tier 1,35-44,Instagram
CUST01593,91,1,675.24,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST01594,13,6,3131.56,5,4,4,01_Champions,Gold,1,Tier 1,25-34,Instagram
CUST01595,33,4,1975.6599999999999,4,3,2,03_Promising,None,0,Tier 3,25-34,Instagram
CUST01596,21,7,5339.889999999999,4,5,5,02_Loyal & Engaged,None,1,Tier 2,18-24,Organic
CUST01597,51,7,3606.2200000000003,3,5,4,02_Loyal & Engaged,Silver,2,Tier 3,18-24,Google Search
CUST01598,17,4,1821.96,5,3,2,03_Promising,Silver,0,Tier 1,45+,Referral
CUST01599,143,3,1748.0800000000002,2,2,2,06_At-Risk (Dormant),None,0,Tier 3,18-24,Referral
CUST01600,61,1,657.78,3,1,1,08_Unclassified,None,0,Tier 3,25-34,Referral
CUST01601,51,7,6554.65,3,5,5,02_Loyal & Engaged,Gold,2,Tier 1,18-24,Referral
CUST01602,12,5,3517.8100000000004,5,4,4,01_Champions,Gold,1,Tier 3,18-24,Referral
CUST01603,227,4,2882.1099999999997,1,3,3,08_Unclassified,Silver,1,Tier 2,18-24,Influencer
CUST01604,39,7,2918.56,4,5,3,02_Loyal & Engaged,Silver,2,Tier 1,35-44,Organic
CUST01605,54,2,1483.0,3,1,2,08_Unclassified,None,0,Tier 1,25-34,Influencer
CUST01606,241,1,282.09,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Marketplace
CUST01607,216,1,1515.3,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Referral
CUST01608,5,4,2151.46,5,3,3,03_Promising,None,0,Tier 1,18-24,Referral
CUST01609,130,3,1380.23,2,2,2,05_At-Risk (High Concern),None,2,Tier 1,25-34,Referral
CUST01610,8,6,4365.28,5,4,4,02_Loyal & Engaged,None,2,Tier 1,35-44,Referral
CUST01611,33,7,3432.4,4,5,4,01_Champions,Gold,2,Tier 3,45+,Organic
CUST01612,344,1,725.09,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST01613,316,2,1983.37,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Google Search
CUST01614,17,12,7790.98,5,5,5,01_Champions,None,3,Tier 2,18-24,Google Search
CUST01615,41,4,2580.1400000000003,4,3,3,02_Loyal & Engaged,None,1,Tier 1,45+,Influencer
CUST01616,221,6,4472.110000000001,1,4,4,08_Unclassified,None,2,Tier 1,18-24,Marketplace
CUST01617,132,4,3694.23,2,3,4,04_Needs Nurturing,Silver,2,Tier 1,35-44,Influencer
CUST01618,145,6,4011.61,2,4,4,04_Needs Nurturing,Silver,0,Tier 1,18-24,Instagram
CUST01619,24,5,3063.82,4,4,3,03_Promising,None,0,Tier 1,18-24,Influencer
CUST01620,38,7,4320.45,4,5,4,03_Promising,None,0,Tier 2,35-44,Google Search
CUST01621,5,9,5149.33,5,5,5,01_Champions,Silver,1,Tier 2,45+,Instagram
CUST01622,48,8,4147.12,3,5,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Organic
CUST01623,420,2,1834.9099999999999,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,45+,Marketplace
CUST01624,53,6,3439.3,3,4,4,02_Loyal & Engaged,Silver,1,Tier 2,45+,Referral
CUST01625,60,4,2731.9700000000003,3,3,3,02_Loyal & Engaged,Silver,1,Tier 2,35-44,Instagram
CUST01626,89,4,2267.6099999999997,3,3,3,02_Loyal & Engaged,Silver,0,Tier 2,35-44,Google Search
CUST01627,356,4,2804.23,1,3,3,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST01628,241,3,1760.35,1,2,2,05_At-Risk (High Concern),Silver,1,Tier 2,25-34,Google Search
CUST01629,142,2,1120.0,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,25-34,Instagram
CUST01630,5,10,8489.73,5,5,5,01_Champions,None,1,Tier 3,25-34,Referral
CUST01631,53,7,5285.04,3,5,5,02_Loyal & Engaged,Gold,1,Tier 2,35-44,Instagram
CUST01632,67,1,1472.62,3,1,2,08_Unclassified,None,0,Tier 3,25-34,Organic
CUST01633,42,5,2081.99,4,4,2,03_Promising,None,1,Tier 3,25-34,Instagram
CUST01634,101,1,668.05,3,1,1,08_Unclassified,Gold,0,Tier 2,35-44,Instagram
CUST01635,49,6,4313.25,3,4,4,02_Loyal & Engaged,Silver,2,Tier 3,25-34,Instagram
CUST01636,3,4,2885.52,5,3,3,03_Promising,None,0,Tier 2,45+,Marketplace
CUST01637,54,11,7075.92,3,5,5,02_Loyal & Engaged,None,3,Tier 3,35-44,Referral
CUST01638,1,8,5077.9,5,5,5,01_Champions,None,0,Tier 2,35-44,Influencer
CUST01639,227,2,2292.2200000000003,1,1,3,06_At-Risk (Dormant),Silver,0,Tier 2,25-34,Organic
CUST01640,166,1,464.57,2,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,18-24,Referral
CUST01641,14,6,4815.66,5,4,5,02_Loyal & Engaged,None,1,Tier 1,25-34,Referral
CUST01642,35,6,5216.96,4,4,5,01_Champions,Silver,0,Tier 2,25-34,Marketplace
CUST01643,243,5,3485.7299999999996,1,4,4,08_Unclassified,None,0,Tier 1,18-24,Marketplace
CUST01644,179,8,5024.66,2,5,5,04_Needs Nurturing,None,3,Tier 1,25-34,Organic
CUST01645,10,6,3999.9,5,4,4,03_Promising,None,0,Tier 2,45+,Referral
CUST01646,37,9,5389.26,4,5,5,01_Champions,Silver,0,Tier 1,45+,Marketplace
CUST01647,32,7,6464.3099999999995,4,5,5,01_Champions,Gold,0,Tier 3,25-34,Instagram
CUST01648,16,2,1174.65,5,1,2,03_Promising,Gold,0,Tier 1,25-34,Instagram
CUST01649,304,1,376.88,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,45+,Influencer
CUST01650,24,2,2187.6,4,1,3,03_Promising,Silver,0,Tier 1,35-44,Instagram
CUST01651,148,3,2543.79,2,2,3,05_At-Risk (High Concern),None,1,Tier 2,35-44,Instagram
CUST01652,56,7,4915.62,3,5,5,02_Loyal & Engaged,None,2,Tier 2,25-34,Organic
CUST01653,148,3,2168.75,2,2,3,05_At-Risk (High Concern),Silver,1,Tier 2,45+,Google Search
CUST01654,54,2,1618.19,3,1,2,08_Unclassified,None,0,Tier 2,45+,Marketplace
CUST01655,74,8,7066.74,3,5,5,02_Loyal & Engaged,None,2,Tier 2,25-34,Google Search
CUST01656,9,9,5263.7300000000005,5,5,5,01_Champions,None,1,Tier 1,45+,Google Search
CUST01657,389,1,149.0,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 2,18-24,Google Search
CUST01658,6,9,8066.37,5,5,5,01_Champions,None,2,Tier 2,45+,Google Search
CUST01659,12,3,1750.44,5,2,2,03_Promising,None,0,Tier 1,45+,Instagram
CUST01660,46,9,8594.48,3,5,5,02_Loyal & Engaged,None,1,Tier 3,25-34,Instagram
CUST01661,215,2,826.76,1,1,1,05_At-Risk (High Concern),None,1,Tier 3,25-34,Instagram
CUST01662,94,3,2215.29,3,2,3,04_Needs Nurturing,None,0,Tier 3,18-24,Google Search
CUST01663,31,8,6761.96,4,5,5,02_Loyal & Engaged,None,2,Tier 2,18-24,Google Search
CUST01664,136,3,2080.54,2,2,2,05_At-Risk (High Concern),None,1,Tier 3,18-24,Referral
CUST01665,136,1,335.28,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,25-34,Referral
CUST01666,379,5,4392.38,1,4,4,08_Unclassified,None,1,Tier 2,45+,Google Search
CUST01667,197,2,1307.77,2,1,2,06_At-Risk (Dormant),Silver,0,Tier 3,25-34,Marketplace
CUST01668,167,8,5325.84,2,5,5,04_Needs Nurturing,Silver,0,Tier 1,35-44,Google Search
CUST01669,204,2,1801.98,1,1,2,06_At-Risk (Dormant),Gold,0,Tier 2,18-24,Instagram
CUST01670,46,3,2794.54,3,2,3,04_Needs Nurturing,None,1,Tier 1,45+,Influencer
CUST01671,57,6,5213.54,3,4,5,02_Loyal & Engaged,None,2,Tier 1,35-44,Instagram
CUST01672,90,5,2937.06,3,4,3,02_Loyal & Engaged,Silver,0,Tier 1,35-44,Google Search
CUST01673,13,3,3125.58,5,2,4,03_Promising,None,0,Tier 1,25-34,Organic
CUST01674,3,6,3081.0099999999998,5,4,3,02_Loyal & Engaged,None,1,Tier 2,25-34,Influencer
CUST01675,193,2,1309.95,2,1,2,06_At-Risk (Dormant),Silver,0,Tier 2,25-34,Organic
CUST01676,194,3,1460.8000000000002,2,2,2,05_At-Risk (High Concern),None,1,Tier 1,35-44,Instagram
CUST01677,24,9,4880.6,4,5,5,01_Champions,Gold,0,Tier 1,25-34,Referral
CUST01678,31,7,4519.16,4,5,4,01_Champions,Gold,0,Tier 1,18-24,Marketplace
CUST01679,90,4,2798.27,3,3,3,02_Loyal & Engaged,Silver,0,Tier 2,45+,Organic
CUST01680,33,2,3278.2,4,1,4,03_Promising,Platinum,0,Tier 1,35-44,Instagram
CUST01681,55,5,3861.42,3,4,4,02_Loyal & Engaged,Platinum,1,Tier 2,25-34,Google Search
CUST01682,288,5,1999.79,1,4,2,05_At-Risk (High Concern),None,1,Tier 3,18-24,Google Search
CUST01683,32,6,7342.29,4,4,5,02_Loyal & Engaged,None,1,Tier 3,25-34,Organic
CUST01684,23,5,4623.66,4,4,4,01_Champions,Silver,0,Tier 3,25-34,Instagram
CUST01685,339,6,3081.38,1,4,3,08_Unclassified,None,1,Tier 1,35-44,Organic
CUST01686,199,1,699.98,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST01687,142,5,2765.61,2,4,3,04_Needs Nurturing,None,0,Tier 2,25-34,Marketplace
CUST01688,191,4,4056.68,2,3,4,04_Needs Nurturing,Silver,1,Tier 1,25-34,Influencer
CUST01689,123,4,2918.12,2,3,3,04_Needs Nurturing,Silver,1,Tier 1,18-24,Influencer
CUST01690,131,4,3930.82,2,3,4,04_Needs Nurturing,None,2,Tier 2,45+,Marketplace
CUST01691,150,1,591.46,2,1,1,05_At-Risk (High Concern),Gold,1,Tier 1,25-34,Referral
CUST01692,237,7,4276.32,1,5,4,08_Unclassified,None,3,Tier 1,25-34,Referral
CUST01693,22,2,994.37,4,1,1,08_Unclassified,None,0,Tier 2,45+,Google Search
CUST01694,99,1,759.46,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST01695,39,5,2439.2,4,4,3,02_Loyal & Engaged,Gold,1,Tier 2,45+,Referral
CUST01696,188,2,1047.8,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,25-34,Referral
CUST01697,31,4,3156.29,4,3,4,03_Promising,None,0,Tier 1,25-34,Marketplace
CUST01698,48,10,9449.57,3,5,5,02_Loyal & Engaged,None,4,Tier 2,18-24,Influencer
CUST01699,303,6,3095.45,1,4,3,08_Unclassified,None,0,Tier 1,25-34,Google Search
CUST01700,67,3,2536.5,3,2,3,04_Needs Nurturing,None,0,Tier 2,25-34,Referral
CUST01701,75,1,388.29,3,1,1,08_Unclassified,None,0,Tier 2,35-44,Google Search
CUST01702,270,3,2444.42,1,2,3,06_At-Risk (Dormant),None,0,Tier 1,35-44,Google Search
CUST01703,49,3,2492.7200000000003,3,2,3,04_Needs Nurturing,None,0,Tier 2,25-34,Organic
CUST01704,24,2,1371.96,4,1,2,03_Promising,None,0,Tier 1,18-24,Marketplace
CUST01705,29,4,2470.94,4,3,3,02_Loyal & Engaged,Gold,1,Tier 3,25-34,Marketplace
CUST01706,33,8,5035.05,4,5,5,01_Champions,Silver,1,Tier 1,18-24,Organic
CUST01707,6,3,2140.2200000000003,5,2,3,03_Promising,Gold,1,Tier 2,25-34,Marketplace
CUST01708,12,4,2083.07,5,3,2,03_Promising,None,0,Tier 1,45+,Marketplace
CUST01709,218,3,1524.54,1,2,2,06_At-Risk (Dormant),Gold,0,Tier 2,35-44,Organic
CUST01710,29,4,2030.26,4,3,2,03_Promising,Silver,1,Tier 2,45+,Referral
CUST01711,22,6,3154.94,4,4,4,03_Promising,None,0,Tier 1,25-34,Google Search
CUST01712,20,2,1445.64,4,1,2,03_Promising,None,1,Tier 1,35-44,Marketplace
CUST01713,102,7,5539.05,3,5,5,02_Loyal & Engaged,None,3,Tier 1,18-24,Referral
CUST01714,193,8,7387.29,2,5,5,04_Needs Nurturing,Silver,1,Tier 3,18-24,Influencer
CUST01715,182,4,2342.73,2,3,3,04_Needs Nurturing,Platinum,2,Tier 2,35-44,Marketplace
CUST01716,49,4,3155.1400000000003,3,3,4,02_Loyal & Engaged,Gold,1,Tier 1,18-24,Organic
CUST01717,5,6,6178.63,5,4,5,01_Champions,Silver,0,Tier 2,18-24,Marketplace
CUST01718,59,13,7038.5,3,5,5,02_Loyal & Engaged,Platinum,3,Tier 1,18-24,Google Search
CUST01719,209,4,2725.06,1,3,3,08_Unclassified,Silver,1,Tier 1,35-44,Influencer
CUST01720,50,4,1688.8,3,3,2,04_Needs Nurturing,None,1,Tier 1,35-44,Organic
CUST01721,99,1,617.29,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Referral
CUST01722,120,1,359.06,2,1,1,06_At-Risk (Dormant),Silver,0,Tier 3,18-24,Marketplace
CUST01723,56,7,8375.310000000001,3,5,5,02_Loyal & Engaged,Silver,2,Tier 3,25-34,Instagram
CUST01724,100,2,1680.71,3,1,2,08_Unclassified,None,0,Tier 2,25-34,Google Search
CUST01725,105,1,632.03,3,1,1,08_Unclassified,Silver,1,Tier 3,25-34,Referral
CUST01726,9,2,2310.06,5,1,3,03_Promising,None,0,Tier 3,18-24,Organic
CUST01727,3,6,2844.76,5,4,3,02_Loyal & Engaged,Silver,0,Tier 2,25-34,Referral
CUST01728,18,3,1677.62,5,2,2,03_Promising,Platinum,0,Tier 1,45+,Marketplace
CUST01729,44,3,2641.76,3,2,3,04_Needs Nurturing,Silver,2,Tier 3,35-44,Referral
